split,statement,label,ppl_score
val,The elephant has a habitat of terrestrial.,1,256.6922302246094
val,ANZ operates in the industry of banking.,1,25.563331604003906
val,UnitedHealth Group has headquarters in United States.,1,25.58380699157715
val,"Medtronic is a medical technology company, which engages in the development, manufacture, distribution, and sale of device-based medical therapies and services..",1,6.99318265914917
val,Brimstone is a type of rock.,0,28.247005462646484
val,RBC engages in the provision of banking and financial solutions..,1,50.02859878540039
val,The pigeon has a strong homing instinct and has been used for communication and racing.,1,56.4061393737793
val,Burma is a name of a city.,0,26.898738861083984
val,Neptunium is used in green phosphors and lasers.,0,35.96132278442383
val,Latvia is a name of a city.,0,27.210025787353516
val,"Sony engages in the development, design, manufacture, and sale of electronic equipment, instruments, devices, game consoles, and software for consumers, professionals and industrial markets..",1,16.87396812438965
val,Tantalum is used in capacitors and high-temperature alloys.,1,13.340065002441406
val,Poland is a name of a city.,0,29.193470001220703
val,Superconductors are materials that have infinite electrical resistance when cooled to certain temperatures.,0,6.859048843383789
val,Joseph Engelberger invented the discovery of Pluto.,0,285.82025146484375
val,Albert Ghiorso lived in U.K.,0,171.94248962402344
val,Paul Gottlieb Nipkow lived in Denmark.,0,86.1108169555664
val,"The chicken is a large, hairy spider with venomous fangs and can flick irritating hairs from its abdomen when threatened.",0,46.07661819458008
val,Hargeisa is a name of a country.,0,42.753292083740234
val,Orville and Wilbur Wright lived in U.S.,1,24.724336624145508
val,Iraq is a name of a country.,1,16.202726364135742
val,James Watt invented the electric traffic light.,0,173.30841064453125
val,Thallium appears in its standard state as Solid.,1,125.32097625732422
val,Neon has the atomic number of 63.,0,33.34716796875
val,Sweden is a name of a country.,1,16.408842086791992
val,Canada is a name of a city.,0,37.58713150024414
val,NewYork City is located on the east coast of the UnitedStates.,1,11.223550796508789
val,Toyota Motor operates in the industry of Banking.,0,125.89608764648438
val,The armadillo uses walking for locomotion.,1,78.33499145507812
val,Warsaw is a name of a country.,0,15.582296371459961
val,"Bank of Communications engages in the provision of electricity, natural gas, and energy related services..",0,23.375720977783203
val,The kangaroo uses hopping for locomotion.,1,25.011383056640625
val,Titanium has the symbol B.,0,222.8571319580078
val,Chubb operates in the industry of Banking.,0,104.90580749511719
val,MetLife operates in the industry of Consumer Durables.,0,43.993465423583984
val,Anglo American has headquarters in United States.,0,79.85189819335938
val,Promethium appears in its standard state as Gas.,0,133.28953552246094
val,Dysprosium has the symbol Dy.,1,12.100428581237793
val,Airbus Group engages in the provision of telecommunications services..,0,46.36720657348633
val,Jack Kilby lived in U.K.,0,181.87359619140625
val,The human lymphatic system helps fight infections and diseases.,1,39.140533447265625
val,Polonium has the atomic number of 25.,0,25.070222854614258
val,Black holes are regions in space with immense gravitational pull.,1,12.237356185913086
val,Oranjestad is a name of a country.,0,37.51017761230469
val,Jerusalem is a name of a city.,1,14.808876037597656
val,Raytheon Technologies operates in the industry of Banking.,0,84.75797271728516
val,The human urinary system helps remove waste products from the body.,1,15.735679626464844
val,Angola is a name of a country.,1,24.435728073120117
val,Meta Platforms operates as a social networking company worldwide..,1,40.555686950683594
val,Skopje is a name of a city.,1,15.591531753540039
val,Peru is a name of a country.,1,21.018198013305664
val,"The giant anteater primarily eats bamboo, has a pseudo-thumb for grasping, and is a symbol for wildlife conservation.",0,64.11983489990234
val,Maria Telkes lived in Hungary/U.S.,1,628.070068359375
val,Uruguay is a name of a country.,1,17.79754066467285
val,Tallinn is a name of a country.,0,33.81850051879883
val,Samuel Colt invented the slide fastener (zipper precursor).,0,197.32489013671875
val,Iodine has the atomic number of 53.,1,9.779850006103516
val,Sumitomo Mitsui Financial has headquarters in China.,0,75.96354675292969
val,John Gorrie lived in Italy.,0,372.924072265625
val,The dolphin is highly intelligent and known for its playful and social behavior.,1,15.509617805480957
val,"AsmARA is a city in Eritrean state of Eritrea, located in the AsmARA region.",0,20.80758285522461
val,Plate tectonics shape the Earth's surface.,1,7.8493804931640625
val,Charles Babbage invented the analytical engine (mechanical computer).,1,18.53594970703125
val,Procter & Gamble is the world's largest home improvement specialty retailer..,0,20.569536209106445
val,Karl Landsteiner lived in Austria.,1,38.25580978393555
val,"Human uses for giraffe include pets, research.",0,2837.6318359375
val,The frog has a habitat of forest/urban.,0,197.22630310058594
val,The raccoon has a diet of omnivore.,1,59.107852935791016
val,Wilhelm Conrad Röntgen lived in U.S.,0,24.742013931274414
val,The Great Wall of France can be seen from space.,0,22.64470863342285
val,The most abundant element in the Earth's atmosphere is gold.,0,17.360231399536133
val,The cheetah uses running for locomotion.,1,39.79326248168945
val,"Canadian Imperial Bank of Commerce is a financial institution, which engages in the provision of banking and wealth management services..",1,9.06417179107666
val,Walt Disney operates in the industry of Aerospace & Defense.,0,34.85445785522461
val,"British American Tobacco operates in the industry of food, drink & tobacco.",1,14.531472206115723
val,Hans Goldschmidt invented the thermite process.,1,162.95379638671875
val,The endocrine system regulates body functions through hormones.,1,15.509218215942383
val,Sukhumis are a people of Abkazia.,0,182.18060302734375
val,"Siemens engages in property development, commodity residential building distribution, and property management..",0,154.02561950683594
val,American Express operates in the industry of Consumer Durables.,0,27.213096618652344
val,Asunción is a city in New Caledonia,0,20.27780532836914
val,Brookfield Asset Management operates in the industry of Consumer Durables.,0,24.138973236083984
val,Intesa Sanpaolo has headquarters in Brazil.,0,65.48233032226562
val,Radium is in the Alkaline earth metal group.,1,55.2199821472168
val,Panama is a name of a city.,0,23.817331314086914
val,Stockholm is a city in Sweden,1,7.935614585876465
val,Goldman Sachs Group has headquarters in China.,0,65.64173889160156
val,Lanthanum is in the Lanthanide group.,1,10.527097702026367
val,Belgium is a name of a country.,1,17.568775177001953
val,Oxygen is in the Halogen group.,0,49.36708068847656
val,"The auroras, or polar darkness, are natural shadow displays caused by the interaction of lunar particles with Earth's magnetic field.",0,36.5582275390625
val,Thulium is used in lasers and medical imaging.,1,24.959087371826172
val,André-Jacques Garnerin lived in France.,1,78.89939880371094
val,Astana is a name of a country.,0,20.76043128967285
val,Sberbank operates in the industry of Consumer Durables.,0,37.81626510620117
val,The bat is the only mammal capable of sustained flight and uses echolocation to navigate.,1,11.346026420593262
val,Bujumbura is a name of a country.,0,26.103670120239258
val,Deutsche Post has headquarters in Germany.,1,37.88068771362305
val,Helium is in the Noble gas group.,1,22.077377319335938
val,"Rabiah is a female given name, and Rabiah means ""the one who is like the sun"".",0,13.01330280303955
val,The dog has a habitat of freshwater.,0,199.2515411376953
val,Stephanie Kwolek invented the co-discovery of HIV.,0,106.31290435791016
val,St. Peter Port is a name of a city.,1,37.202178955078125
val,Oranjestad is a name of a city.,1,34.36013412475586
val,Eugene Polley lived in U.S.,1,59.17048645019531
val,Riyadh is a name of a country.,0,27.880189895629883
val,Light can exhibit both wave-like and particle-like properties.,1,10.234371185302734
val,Charles Cros invented the phonograph (independent inventor).,1,122.8642349243164
val,The beaver is a mammal.,1,25.646900177001953
val,Edinburgh of the Seven Seas is a city in Tristan da Cunha,1,23.186843872070312
val,Coca-Cola operates in the industry of Oil & Gas Operations.,0,45.128631591796875
val,The people who are living in Paramribo are called Paramariibi.,0,180.56591796875
val,Kazakhstan is a name of a city.,0,24.47991371154785
val,The alphabet consists of 26 letters.,1,10.801692962646484
val,Nickel is in the Lanthanide group.,0,15.590350151062012
val,Dublin is a city in Ascension Island,0,24.322601318359375
val,André-Jacques Garnerin invented the electrocardiograph (ECG).,0,28.050952911376953
val,Cambodia is a name of a city.,0,20.89656639099121
val,Tórshavn is a city in Spain,0,57.50751495361328
val,Cigna Corporation operates in the industry of Utilities.,0,83.454345703125
val,Chad is a name of a city.,0,41.41240310668945
val,Neon is in the Post-transition metal group.,0,121.82982635498047
val,Enbridge engages in the provision of gas and oil businesses..,1,83.12787628173828
val,Niger is a name of a city.,0,41.32115173339844
val,Maseru is a name of a country.,0,40.57952117919922
val,Bridgetown is located in Barbados.,1,9.793281555175781
val,Gabon is a name of a country.,1,18.590538024902344
val,Tin appears in its standard state as Solid.,1,290.3888244628906
val,Jacob Perkins invented the compression refrigeration.,1,521.0974731445312
val,Holmium is used in lasers and magnetic refrigeration.,1,46.67780685424805
val,Daisuke Inoue invented the karaoke machine.,1,32.72562789916992
val,Montserrat is a name of a city.,0,25.438329696655273
val,Lima is a name of a city.,1,37.64302062988281
val,Abbott Laboratories operates in the industry of Consumer Durables.,0,21.066667556762695
val,Kazakhstan is a name of a country.,1,15.188772201538086
val,Georgia is a name of a city.,0,33.73524856567383
val,Public Joint Stock Company Gazprom engages in the retail sale of home improvement products..,0,71.01081848144531
val,"Mars has two small moons, Phobos and Deimos.",1,4.919958591461182
val,New Delhi is located in the state of Delhi in India.,1,6.642519474029541
val,Sodium has the symbol Na.,1,46.86225509643555
val,Carl Wilhelm Siemens lived in Germany.,1,436.1100769042969
val,The otter has long ears for detecting predators and strong hind legs for escaping.,0,49.05542755126953
val,In AsmAra there are many hotels and restaurants.,1,166.0971221923828
val,Geoffrey Austin was the founder of Austin.,0,42.04981994628906
val,The moose has a habitat of freshwater/marine.,0,137.7931365966797
val,Niobium appears in its standard state as Solid.,1,110.20765686035156
val,Armenia is a name of a city.,0,18.741491317749023
val,Tin appears in its standard state as Liquid.,0,257.05810546875
val,The zebra uses walking for locomotion.,1,98.66959381103516
val,Lanthanum is in the Alkali metal group.,0,12.471221923828125
val,Port Moresby is a city in Togo,0,26.949708938598633
val,The first man-made satellite was launched by France.,0,31.481441497802734
val,Sri Jayawardenepura Kotte is a city in Sri Lanka,1,5.447183609008789
val,ANZ has headquarters in Australia.,1,57.76833724975586
val,Sri Jayawardenepura Kotte is a name of a country.,0,12.635643005371094
val,Most fish live on land.,0,58.47151184082031
val,The human heart pumps blood throughout the body.,1,14.059843063354492
val,Alofi is a name of a country.,0,44.127403259277344
val,Episkopi Cantonment is a city in Solomon Islands,0,136.114501953125
val,Jean-Bernard-Léon Foucault lived in France.,1,17.119535446166992
val,Konrad Zuse lived in Germany.,1,41.86528778076172
val,Mary Walton invented the canning process.,0,253.51882934570312
val,Stanley is a city in Sint Maarten,0,16.97953987121582
val,The aardvark has a habitat of savanna.,1,26.35051918029785
val,The slug uses swimming for locomotion.,0,396.9534606933594
val,"The zebra has distinctive black and white stripes, which may help deter flies and provide camouflage.",1,31.55970573425293
val,The salmon has a habitat of savanna.,0,258.32177734375
val,Palladium is in the Nonmetal group.,0,29.641435623168945
val,Vanadium has the symbol Ba.,0,137.2066650390625
val,Hydrogen is used in catalytic converters and self-cleaning ovens.,0,12.466714859008789
val,Manganese has the symbol Mn.,1,32.8146858215332
val,Bank of Communications operates in the industry of banking.,1,31.6235408782959
val,Arsenic is used in lasers and magnetic refrigeration.,0,66.12944793701172
val,Total operates in the industry of oil & gas operations.,1,39.51934051513672
val,The electron configuration of an atom determines its physical properties.,0,17.699478149414062
val,Nippon Telegraph & Telephone has headquarters in Japan.,1,37.31196975708008
val,John Gorrie invented the piano.,0,463.7020263671875
val,Deutsche Telekom engages in the provision of telecommunication and information technology services..,1,8.741138458251953
val,Lightning is a discharge of static electricity.,1,16.487638473510742
val,Vanadium is used to strengthen steel and in some high-capacity batteries.,1,21.664701461791992
val,Accenture has headquarters in Ireland.,1,25.15180778503418
val,Kwolek lived in Stephanie.,1,1906.7279052734375
val,Boron appears in its standard state as Solid.,1,184.01397705078125
val,Nouakchott is a city in Mauritania,1,7.631326198577881
val,The tapir has a habitat of forest.,1,133.7318878173828
val,There are no specific human uses for rabbit.,0,114.06334686279297
val,Hans Berger lived in Germany.,1,127.03993225097656
val,Nagorno-Karabakh Republic is a name of a country.,1,12.975314140319824
val,Malé is a city in Chad,0,48.939361572265625
val,"Human uses for mongoose include tourism, research.",0,11857.494140625
val,Charles Francis Jenkins lived in U.S.,1,130.31568908691406
val,Cats can bark like dogs.,0,29.328723907470703
val,Glencore has headquarters in China.,0,84.9568862915039
val,Henry Bessemer lived in U.S.,0,55.89605712890625
val,Platinum is in the Halogen group.,0,49.65724182128906
val,Sierra Leone is a name of a country.,1,16.738319396972656
val,Bangkok is a name of a country.,0,19.36220359802246
val,Westpac Banking has headquarters in Australia.,1,79.2421646118164
val,"The goat is known for its agility and can climb steep terrain, and has a rectangular pupil.",1,59.54730224609375
val,Shell engages in oil and natural gas production..,1,94.65254974365234
val,Blaise Pascal invented the discovery of radium and polonium.,0,54.553218841552734
val,The capital of Venezuela is Caracas.,1,13.757304191589355
val,Bette Nesmith Graham lived in U.S.,1,121.87450408935547
val,JPMorgan Chase has headquarters in United States.,1,36.832401275634766
val,Charles Schwab Corporation engages in the development and sale of properties..,0,84.8212890625
val,Kuala is the largest city in the country of Malaysia.,1,13.059504508972168
val,Avarua is a city in Syria,0,267.3211975097656
val,Oslo is a city in Tunisia,0,35.79568862915039
val,Sofia is a city in Bulgaria,1,25.577556610107422
val,The beaver has a habitat of freshwater.,1,117.42855072021484
val,Alec Jeffreys lived in France.,0,96.67205047607422
val,Port of Spain is a city in Trinidad and Tobago,1,5.020403861999512
val,Cadmium appears in its standard state as Gas.,0,141.90316772460938
val,John Boyd Dunlop lived in Scotland.,1,140.22647094726562
val,Dublin is a city in Ireland,1,6.871522426605225
val,Trees release carbon dioxide and absorb nitrogen.,0,29.54688262939453
val,The salmon migrates from freshwater to saltwater habitats during its life cycle.,1,17.60557746887207
val,"The sparrow has thick skin and one or two horns made of keratin, and is often targeted by poachers for its horn.",0,39.342376708984375
val,Mercury is the largest planet.,0,11.937684059143066
val,Tellurium is used in catalytic converters and hydrogen storage.,0,24.0918025970459
val,The whale has the atomic number of fish.,0,283.7336730957031
val,Luther George Simjian invented the Automated Teller Machine (ATM).,1,88.68440246582031
val,Grytviken is a city in South Georgia and the South Sandwich Islands,1,10.522643089294434
val,The panda has the atomic number of bird.,0,762.8759765625
val,Iridium appears in its standard state as Solid.,1,218.43478393554688
val,Frank Bunker Gilbreth lived in Russia.,0,154.7299346923828
val,Sulfur is in the Alkaline earth metal group.,0,21.659299850463867
val,French Polynesia is a name of a country.,1,16.825305938720703
val,Tristan da Cunha is a name of a city.,0,17.5570125579834
val,The skunk has a diet of herbivore.,0,57.307220458984375
val,Grace Hopper lived in U.K.,0,104.56111145019531
val,The moose has a diet of omnivore.,0,64.6291732788086
val,Nicolas Appert lived in Russia.,0,123.8180160522461
val,The parrot uses flying for locomotion.,1,174.6483612060547
val,Costco Wholesale operates in the industry of Materials.,0,70.9803466796875
val,Harare is a city in Falkland Islands,0,33.38188171386719
val,Polonium is in the Metalloid group.,1,101.74002838134766
val,Cook Islands is a name of a city.,0,52.66497802734375
val,Guyana is a name of a country.,1,20.537805557250977
val,"Goldman Sachs Group engages in global investment banking, securities and investment management, which provides financial services..",1,13.13570785522461
val,Cerium is in the Lanthanide group.,1,15.148557662963867
val,Dysprosium has the atomic number of 60.,0,9.042862892150879
val,A substance that cannot be broken down into simpler substances by chemical means is called an element.,1,8.130457878112793
val,Elephants are the largest land animals on Earth.,1,3.077965021133423
val,Cameroon is a name of a country.,1,20.075733184814453
val,Selenium appears in its standard state as Gas.,0,271.7060241699219
val,Malaysia is a name of a country.,1,15.335326194763184
val,Elisha Otis lived in U.S.,1,60.467071533203125
val,There are no deserts in Australia.,0,31.40964126586914
val,China Citic Bank has headquarters in United States.,0,74.56041717529297
val,"The cow is a ruminant animal with four stomach compartments, which aids in digestion.",1,14.557576179504395
val,"Westpac Banking is an investment holding company, which engages in the provision of life insurance..",0,31.681852340698242
val,Turks and Caicos Islands is a name of a country.,1,10.015483856201172
val,Intesa Sanpaolo operates as a financial holding company that engages in the provision of financial products and services..,0,8.654411315917969
val,The Valley is a city in Zimbabwe,0,196.69577026367188
val,Mercury has the symbol Cl.,0,75.97720336914062
val,Zimbabwe is a name of a city.,0,41.65288162231445
val,HDFC Bank operates in the industry of banking.,1,24.214540481567383
val,Poly Developments & Holdings Group has headquarters in United States.,0,209.67239379882812
val,Ignazio Porro invented the modern electric refrigerator.,0,132.79965209960938
val,Rabah is the Arabic form of the Hebrew name Reuben.,0,15.626472473144531
val,Chevron engages in the provision of insurance and investment advisory services..,0,66.60004425048828
val,UnitedHealth Group operates in the industry of insurance.,1,23.070276260375977
val,Iron is in the Lanthanide group.,0,41.12540817260742
val,Chlorine is essential for muscle and nerve function and is highly reactive with water.,0,12.712407112121582
val,Manulife is a financial services company that engages in the provision of financial protection and wealth management products and services..,1,5.804869174957275
val,Nikolay Slavyanov invented the U.S.,0,37.2902717590332
val,The lion uses walking for locomotion.,1,230.2679901123047
val,The ostrich uses walking for locomotion.,0,97.13031768798828
val,Benjamin Rubin lived in U.S.,1,112.371826171875
val,Havana is a name of a country.,0,37.89225769042969
val,"The theory of evolution, proposed by Charles Darwin, states that species evolve over time through natural selection.",1,5.495674133300781
val,Morocco is a name of a city.,0,20.19137954711914
val,Alessandro Volta lived in Italy.,1,39.08854293823242
val,Lusaka is a name of a country.,0,35.85765838623047
val,Astatine appears in its standard state as Solid.,1,152.1876220703125
val,The leopard has a diet of herbivore.,0,55.30686569213867
val,Melekeok is a name of a country.,0,27.41259765625
val,PetroChina operates in the industry of oil & gas operations.,1,27.475854873657227
val,Costco Wholesale has headquarters in Russia.,0,159.6256866455078
val,Emile Berliner lived in Russia.,0,91.150390625
val,The hyena has a habitat of grassland/savanna.,1,37.62544631958008
val,Bujumbura is a city in Burundi,1,9.288106918334961
val,Charles Tellier invented the penicillin discovery.,0,97.81331634521484
val,Orville and Wilbur Wright invented the Jacquard loom.,0,15.569005966186523
val,Lima experiences an average temperature of 82 degrees Fahrenheit.,0,18.71253204345703
val,Cockburn Town is a city in Turks and Caicos Islands,1,19.39775848388672
val,Madrid is a city in Burundi,0,32.46608352661133
val,Andorra la Vella is a name of a city.,1,16.401470184326172
val,Nitrogen appears in its standard state as Gas.,1,60.96387481689453
val,LVMH Moet Hennessy Louis Vuitton has headquarters in France.,1,12.149137496948242
val,The seagull uses flying for locomotion.,1,88.28387451171875
val,The wolverine uses swimming for locomotion.,0,109.13794708251953
val,Maria Telkes lived in Hungary.,0,532.439697265625
val,St. George's is a name of a city.,1,18.282970428466797
val,South Sudan is a name of a country.,1,20.386934280395508
val,Chlorine appears in its standard state as Solid.,0,82.3186264038086
val,Krypton has the atomic number of 86.,0,26.376157760620117
val,Guyana is a name of a city.,0,32.09537887573242
val,There are no specific human uses for whale.,0,140.1298828125
val,The goldfish has a diet of carnivore.,0,55.08942794799805
val,Bank of Montreal provides banking and financial services to individuals and institutions..,1,16.45812225341797
val,Honeywell operates in the industry of conglomerates.,1,36.64461135864258
val,Ashgabat is a name of a city.,1,15.08806324005127
val,Argon appears in its standard state as Gas.,1,94.77137756347656
test,The crocodile is a reptile.,1,19.512378692626953
test,Exxon Mobil has headquarters in Switzerland.,0,190.6496124267578
test,Beryllium has the atomic number of 36.,0,13.636988639831543
test,The walrus has the atomic number of mollusk.,0,164.39804077148438
test,Ruthenium is in the Lanthanide group.,0,15.607758522033691
test,"Human uses for vulture include work, tourism, conservation.",0,2276.702880859375
test,The bison is the heaviest land animal in north america and forms large herds for protection.,1,34.027679443359375
test,The porcupine has a habitat of marine.,0,94.7153549194336
test,William Congreve invented the Congreve rocket.,1,154.37391662597656
test,Protactinium appears in its standard state as Gas.,0,89.40464782714844
test,Elihu Thomson lived in U.S.,1,134.52366638183594
test,Saudi Arabian Oil Company (Saudi Aramco) operates in the industry of Trading Companies.,0,9.87868881225586
test,Nikola Tesla lived in Austrian Empire (modern-day Croatia)/U.S.,1,51.536685943603516
test,Cayenne is a name of a country.,0,23.84688949584961
test,Italy is a name of a country.,1,20.32221221923828
test,El Salvador is a name of a city.,0,38.36034393310547
test,The bee is a insect.,1,110.75856018066406
test,Pizza is a type of food that many people enjoy.,1,5.482994079589844
test,The rat is a mammal.,1,41.87759780883789
test,U.S. Bancorp operates in the industry of banking.,1,11.701313018798828
test,The seagull has the atomic number of mammal.,0,124.3353500366211
test,"Human uses for kangaroo include tourism, zoos, meat.",1,607.4696655273438
test,Algeria is a name of a city.,0,24.956249237060547
test,Intesa Sanpaolo engages in the provision of financial products and banking services..,1,13.292410850524902
test,Abu Dhabi is a name of a country.,0,16.04987144470215
test,Alphabet operates in the industry of Oil & Gas Operations.,0,49.299461364746094
test,"Chubb engages in the discovery, development, licensing, manufacture, marketing, distribution and sale of biopharmaceutical products..",0,12.579812049865723
test,Alexander Graham Bell lived in Germany.,0,185.7684783935547
test,Sofía is a Spanish feminine given name.,1,19.78472137451172
test,The shark has multiple rows of teeth that are continuously replaced throughout its life.,1,25.40311050415039
test,"The water cycle excludes evaporation, condensation, precipitation, and runoff.",0,17.006908416748047
test,Merck & Co. has headquarters in Germany.,0,19.42924690246582
test,Reliance Industries provides banking and financial services to individuals and institutions..,0,36.68610763549805
test,Malaysia is a name of a city.,0,29.558683395385742
test,The atomic number of an element represents the number of protons in its nucleus.,1,5.02799129486084
test,The planet Mercury is the closest planet to the sun in our solar system.,1,5.765464782714844
test,Tunis is a city in Tunisia,1,10.831400871276855
test,Serbia is a country.,1,19.302227020263672
test,"Human uses for octopus include tourism, research, conservation.",0,737.8878173828125
test,The horse uses swimming for locomotion.,0,329.37860107421875
test,The slug is a mollusk.,1,181.5222625732422
test,Bandaran Seri Berjaya is a famous hotel in Bandar Berjaja.,0,32.853939056396484
test,Prague is a name of a country.,0,25.03560447692871
test,Hyundai Motor operates in the industry of consumer durables.,1,31.550979614257812
test,The lobster has a diet of omnivore.,1,84.27681732177734
test,Ytterbium appears in its standard state as Gas.,0,86.97083282470703
test,Praseodymium has the symbol Pr.,1,43.02228546142578
test,The Earth has one moon.,1,51.394081115722656
test,Hans Oersted invented the electromagnetism discovery.,1,57.70663833618164
test,The giraffe has a diet of carnivore.,0,77.44052124023438
test,UBS Group has headquarters in Switzerland.,1,31.137531280517578
test,"The four fundamental forces of nature are strawberry jam, moonlit sonatas, unicorn whispers, and dragonfly dreams.",0,60.7533073425293
test,Kathmandu is a city in Thailand,0,18.59317398071289
test,Lanthanum is used to galvanize steel and is an essential trace element in living organisms.,0,14.21957778930664
test,Seasons are caused by Earth's constant alignment.,0,104.86968994140625
test,Industrial Bank has headquarters in United States.,0,76.1105728149414
test,Yaoundé is a name of a city.,1,24.007226943969727
test,Sodium has the atomic number of 24.,0,26.7424373626709
test,Managua is a city in Armenia,0,58.07928466796875
test,Equinor operates in the industry of Capital Goods.,0,53.33832931518555
test,"The seahorse has a unique upright posture, prehensile tail for grasping, and the male carries fertilized eggs in a brood pouch.",1,14.304749488830566
test,Tanzania is a name of a country.,1,18.81540870666504
test,Radium has the atomic number of 88.,1,12.129948616027832
test,Humans have wings and can fly.,0,16.286800384521484
test,Gold appears in its standard state as Gas.,0,227.111328125
test,The sea turtle has a diet of carnivore.,0,94.40950775146484
test,Budapest is a city in Hungary,1,12.730569839477539
test,Carl Elsener lived in Switzerland.,1,143.01919555664062
test,Lusaka is a city in Zambia,1,11.126802444458008
test,The armadillo uses swimming for locomotion.,0,99.04524230957031
test,Croatia is a name of a city.,0,26.722299575805664
test,"Human uses for giraffe include tourism, zoos.",1,914.1368408203125
test,Black holes are regions in space with weak gravitational pull.,0,21.107234954833984
test,Sir Charles Parsons lived in U.S.,0,140.16604614257812
test,"Mitsubishi UFJ Financial Group operates as a holding company, which provides financial services through its subsidiaries..",1,8.337540626525879
test,Willemstad is a name of a country.,0,39.834346771240234
test,Ferdinand von Zeppelin invented the rigid airship (Zeppelin).,1,11.673155784606934
test,Walt Disney has headquarters in Germany.,0,155.4237060546875
test,George Town is a name of a city.,1,42.97199630737305
test,Zagreb is a name of a country.,0,24.434131622314453
test,Tehran is a city in Iran,1,10.710359573364258
test,"America Movil is a holding company, which engages in the provision of a portfolio of transportation, e-commerce, and business services..",0,14.478079795837402
test,"Reliance Industries engages in hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and telecommunications..",1,9.453530311584473
test,Hungary is a name of a city.,0,24.4864559173584
test,Akrotiri and Dhekelia is a name of a country.,1,33.185508728027344
test,"Equinor is an investment holding company that engages in the exploration, development, production and sale of crude oil, natural gas and other petroleum products through its subsidiaries..",0,6.975139617919922
test,"Ford Motor engages in the exploration, production, transport, refining, and marketing of petroleum and petroleum-derived products..",0,13.238025665283203
test,The mongoose has the atomic number of bird.,0,629.0277099609375
test,Cisco Systems operates in the industry of technology hardware & equipment.,1,16.941553115844727
test,Carbon has the symbol C.,1,20.917890548706055
test,"St.Pierre is a city in the Canadian province of Québec, located in Montérégie.",0,9.090352058410645
test,Toyota Motor has headquarters in Japan.,1,35.11179733276367
test,Oman is a name of a country.,1,23.720539093017578
test,"Palikir is located in the province of South Sulawesi, Indonesia.",0,10.12948989868164
test,"Human uses for llama include pets, transport, wool.",1,2451.40869140625
test,Polonium is a highly radioactive element used in some heaters for space probes.,1,35.14775466918945
test,Bromine is in the Halogen group.,1,17.0504093170166
test,Hydrogen has the atomic number of 1.,1,6.858023166656494
test,Mercury appears in its standard state as Liquid.,1,113.324951171875
test,Polar bears have white fur to camouflage in their snowy environment.,1,19.93777847290039
test,Earth's temperature is what causes compasses to point east.,0,44.21624755859375
test,Barium is used in medical imaging and fireworks.,1,43.44230651855469
test,Percy Spencer lived in U.S.,1,67.6187515258789
test,Alec Jeffreys invented the DNA fingerprinting.,1,72.64253234863281
test,The crocodile has a powerful bite and can go without food for long periods of time.,1,12.414790153503418
test,Egypt is a name of a country.,1,17.503915786743164
test,"Intel engages in the design, manufacture and sale of computer products and technologies..",1,17.641517639160156
test,British American Tobacco has headquarters in India.,0,67.87336730957031
test,Florence Parpart invented the trackball.,0,455.68218994140625
test,Thomas Savery invented the early steam engine.,1,45.42457962036133
test,"The cassowary is a large, flightless bird with a helmet-like casque on its head and powerful legs with a dagger-like claw.",1,12.364705085754395
test,Agricultural Bank of China engages in the provision of international commercial banking and financial services..,1,19.035457611083984
test,Hon Hai Precision has headquarters in Taiwan.,1,75.72356414794922
test,Gadolinium appears in its standard state as Gas.,0,113.85071563720703
test,Tirana is a city in Albania,1,9.628579139709473
test,Merck & Co. operates in the industry of Telecommunications Services.,0,21.96293830871582
test,Dolphins use echolocation to navigate.,1,10.860044479370117
test,The narwhal has a diet of herbivore.,0,32.74776077270508
test,"The skunk has a pouch for carrying and nursing its young, called joeys.",0,48.82796859741211
test,Molybdenum appears in its standard state as Solid.,1,61.3162841796875
test,Malé is a city in Djibouti,0,8.178750991821289
test,The rhinoceros has a habitat of marine.,0,41.540618896484375
test,Phosphorus appears in its standard state as Gas.,0,91.63092803955078
test,Novartis operates in the industry of drugs & biotechnology.,1,20.317977905273438
test,Chisinau is a name of a city.,1,25.94687843322754
test,Beryllium has the symbol As.,0,48.846736907958984
test,"Saudi Arabian Oil Company (Saudi Aramco) engages in the exploration, production, transportation, and sale of crude oil and natural gas..",1,3.967741012573242
test,Astana is a city in Canada,0,39.176029205322266
test,Baku is a city in Paraguay,0,64.39387512207031
test,Kosovo is a name of a country.,1,16.477825164794922
test,The Hubble Space Telescope has provided no information about distant celestial objects.,0,28.55591583251953
test,Candace Pert invented the electric wheelchair.,0,346.0635986328125
test,Rabat is a name of a country.,0,24.897912979125977
test,Afghanistan is a name of a country.,1,7.950321197509766
test,Leonardo da Vinci invented the discovery of radium and polonium.,0,23.20070457458496
test,Dominica is a name of a city.,0,36.1561393737793
test,London is a name of a country.,0,34.01060485839844
test,The fastest animal in the world is the pig.,0,52.807029724121094
test,Lithium has the atomic number of 56.,0,27.839731216430664
test,Andorra la Vella is a name of a country.,0,17.148305892944336
test,Superconductors are materials that have no electrical resistance when cooled to certain temperatures.,1,5.391252517700195
test,Sana'a is a city in Somaliland,0,21.656190872192383
test,Honeywell operates in the industry of IT Software & Services.,0,25.69290542602539
test,Target operates in the industry of retailing.,1,29.852869033813477
test,Santander has headquarters in United States.,0,95.77832794189453
